campus,method,survey_year,year,site,latitude,longitude,MPA_Name,site_designation,site_status
UCSC,SBTL_UPC,2006,2006,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2005,2005,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2004,2004,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2006,2006,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2019,2019,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2003,2003,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2009,2009,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2003,2003,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2004,2004,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2009,2009,ANDREW_MOLERA_DC,36.276089,-121.873038,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2003,2003,ANDREW_MOLERA_OLD_DC,36.273592,-121.869709,Point Sur SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2003,2003,ANDREW_MOLERA_OLD_DC,36.273592,-121.869709,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2003,2003,ANDREW_MOLERA_OLD_DC,36.273592,-121.869709,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2003,2003,ANDREW_MOLERA_OLD_DC,36.273592,-121.869709,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2010,2010,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2016,2016,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2005,2005,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2006,2006,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2017,2017,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2009,2009,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_FISH,2019,2019,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2005,2005,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2009,2009,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2004,2004,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2010,2010,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2005,2005,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2019,2019,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2010,2010,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2006,2006,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2006,2006,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2004,2004,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2007,2007,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2008,2008,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_UPC,2019,2019,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSC,SBTL_SWATH,2009,2009,ANDREW_MOLERA_UC,36.277685,-121.875988,Point Sur SMR,SMR,MPA
UCSB,SBTL_FISH,1999,1999,ARGUELLO_E,34.541733,-120.571717,Vandenberg SMR,reference,reference
UCSB,SBTL_SWATH,1999,1999,ARGUELLO_E,34.541733,-120.571717,Vandenberg SMR,reference,reference
UCSB,SBTL_UPC,1999,1999,ARGUELLO_E,34.541733,-120.571717,Vandenberg SMR,reference,reference
UCSB,SBTL_FISH,1999,1999,ARGUELLO_W,34.5405,-120.569117,Vandenberg SMR,reference,reference
UCSB,SBTL_UPC,1999,1999,ARGUELLO_W,34.5405,-120.569117,Vandenberg SMR,reference,reference
UCSB,SBTL_SWATH,1999,1999,ARGUELLO_W,34.5405,-120.569117,Vandenberg SMR,reference,reference
UCSB,SBTL_UPC,2010,2010,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2017,2017,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2015,2015,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2016,2016,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2011,2011,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2012,2012,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2011,2011,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2017,2017,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2016,2016,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2018,2018,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2010,2010,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2013,2013,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2012,2012,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2015,2015,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_QUAD,2010,2010,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2016,2016,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2012,2012,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2016,2016,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2019,2019,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2012,2012,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2019,2019,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2010,2010,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2018,2018,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2009,2009,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2011,2011,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2019,2019,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2015,2015,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2013,2013,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2011,2011,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2018,2018,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2017,2017,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2010,2010,ARROYO_QUEMADO_E,34.466283,-120.116967,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2015,2015,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2015,2015,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2016,2016,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2014,2014,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2015,2015,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2017,2017,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2010,2010,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2011,2011,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2012,2012,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2019,2019,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2018,2018,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2016,2016,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2016,2016,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2010,2010,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2012,2012,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2014,2014,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2017,2017,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2018,2018,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2017,2017,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2012,2012,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2014,2014,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2012,2012,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2009,2009,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_QUAD,2010,2010,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2019,2019,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2011,2011,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2019,2019,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2013,2013,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2016,2016,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_UPC,2018,2018,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2014,2014,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SIZEFREQ,2019,2019,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2011,2011,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_SWATH,2013,2013,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSB,SBTL_FISH,2010,2010,ARROYO_QUEMADO_W,34.46835,-120.125183,Naples SMCA,reference,reference
UCSC,SBTL_FISH,2011,2011,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2008,2008,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2007,2007,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,ASILOMAR_DC,36.632245,-121.946677,Asilomar SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2008,2008,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2007,2007,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,ASILOMAR_UC,36.636512,-121.945589,Asilomar SMR,SMR,MPA
UCSC,SBTL_FISH,2003,2003,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2001,2001,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2009,2009,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2002,2002,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2005,2005,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2010,2010,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2006,2006,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2006,2006,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2005,2005,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2005,2005,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2009,2009,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2004,2004,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2002,2002,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2006,2006,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2003,2003,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2007,2007,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2009,2009,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2001,2001,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2004,2004,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2003,2003,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2002,2002,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2010,2010,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2008,2008,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2001,2001,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2003,2003,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2009,2009,BIG_CREEK_DC,36.069079,-121.605115,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2001,2001,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2008,2008,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2015,2015,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2007,2007,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2002,2002,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2004,2004,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2006,2006,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2005,2005,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2009,2009,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2007,2007,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2009,2009,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2010,2010,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2007,2007,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2001,2001,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2015,2015,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2010,2010,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SIZEFREQ,2010,2010,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2002,2002,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2009,2009,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2011,2011,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2008,2008,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2003,2003,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2006,2006,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2004,2004,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2011,2011,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2005,2005,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_SWATH,2008,2008,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_UPC,2003,2003,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2008,2008,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2001,2001,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2015,2015,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2005,2005,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2002,2002,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2007,2007,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2010,2010,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2009,2009,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2006,2006,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2003,2003,BIG_CREEK_UC,36.069152,-121.60804,Big Creek SMR,SMR,MPA
UCSC,SBTL_FISH,2011,2011,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_FISH,2008,2008,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_FISH,2007,2007,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_SIZEFREQ,2007,2007,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_UPC,2007,2007,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_UPC,2008,2008,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_SWATH,2008,2008,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
UCSC,SBTL_SIZEFREQ,2008,2008,BIRD_ROCK,36.59343,-121.97135,Asilomar SMR,reference,reference
